,external_gene_name,gene_biotype,kME.set1.ME,kME.set2.ME,kME.set3ME,p.kME.set1.ME,p.kME.set2.ME,p.kME.set3ME,Module
4821,SOX21,protein_coding,0.9957634278012909,0.996774318204297,0.9795843369971469,5.1490403118405e-18,5.83377309337325e-19,1.4234616666683e-12,greenyellow
7738,PAMR1,protein_coding,0.995090099367667,0.988167376406775,0.985247441578204,1.6721666057754597e-17,1.8619176512276102e-14,1.0771691828471e-13,greenyellow
12987,ARL4C,protein_coding,0.993933664959129,0.9867751823040458,0.9673112417903191,9.04780075074154e-17,4.51376397966166e-14,5.916431266071929e-11,greenyellow
6720,HDC,protein_coding,0.992506080441353,0.9579966871516,0.9709336962605492,4.885059410310701e-16,4.2693297604398906e-10,2.3385580918851502e-11,greenyellow
9724,OTX2,protein_coding,0.9921100950915591,0.996533734943943,0.982627818591398,7.366056715204741e-16,1.03644435380808e-18,3.95018140402715e-13,greenyellow
6116,PCDH8,protein_coding,0.991600601182228,0.9686729125872651,0.9871634218868192,1.2132654216893499e-15,4.22762918708755e-11,3.56076101599456e-14,greenyellow
3571,CDH9,protein_coding,0.991570278457742,0.9837583303923481,0.9847673915790291,1.24863331034395e-15,2.3140123000481303e-13,1.3895902721680402e-13,greenyellow
3743,CLCN2,protein_coding,0.991508040596527,0.9748885551484742,0.915816676852884,1.32406094242201e-15,7.34863992999452e-12,9.713938246278241e-08,greenyellow
2097,PAPLN,protein_coding,0.9915046833928521,0.990217470014271,0.981258548180197,1.3282404443187198e-15,4.089817146431361e-15,7.21679124626937e-13,greenyellow
9570,TNFRSF11B,protein_coding,0.9914839368885692,0.9331312732893591,0.877875957430112,1.3543252915049901e-15,1.62746688820492e-08,1.68451809268732e-06,greenyellow
19000,AC123912.4,lncRNA,0.9910994308503359,0.8818581263354599,0.9139197142622009,1.9258961324306397e-15,1.30904661863126e-06,1.1538805589809599e-07,greenyellow
5242,EGLN3,protein_coding,0.9909862626249442,0.88184300117121,0.9725091267823242,2.1299841094790497e-15,1.3103231638978999e-06,1.50484443126613e-11,greenyellow
1150,CELSR1,protein_coding,0.990307718398254,0.986724231139345,0.9932327224291779,3.7986126210517795e-15,4.65403382491192e-14,2.1651811351400002e-16,greenyellow
10593,SP7,protein_coding,0.9895678410581898,0.979161602458575,0.9895173254278491,6.826632939112111e-15,1.67485174177335e-12,7.0944914681189915e-15,greenyellow
13525,DMBX1,protein_coding,0.989441708357575,0.9760915914526321,0.9851584344325881,7.51261375142013e-15,4.9805888775146e-12,1.1299569525060099e-13,greenyellow
4156,UBE3D,protein_coding,0.9891860061559979,0.9861902692895369,0.988438493818976,9.09041605230765e-15,6.36954283186894e-14,1.54808743399511e-14,greenyellow
9759,STOX1,protein_coding,0.987998962529133,0.9906757240928291,0.986056570096486,2.08369302365927e-14,2.79021019378143e-15,6.87704463346738e-14,greenyellow
10393,ROR2,protein_coding,0.9878178841784041,0.988378420332054,0.992135956729994,2.3475741260310598e-14,1.61331775583398e-14,7.17568090844164e-16,greenyellow
7308,BOC,protein_coding,0.987695130856431,0.985673176629846,0.990731216083442,2.5426513965072103e-14,8.53341980353508e-14,2.66056160349863e-15,greenyellow
7394,LIX1,protein_coding,0.987240193593307,0.977767360993089,0.980376256407,3.39473316134618e-14,2.79955708599391e-12,1.0398522068878499e-12,greenyellow
12057,DDN,protein_coding,0.986249114108629,0.981846972265892,0.979985617645525,6.15675637349967e-14,5.60159851082726e-13,1.2159679624034498e-12,greenyellow
6672,RBM26,protein_coding,0.986162738434369,0.9325958098040691,0.977514371579359,6.47128275726213e-14,1.73172510660799e-08,3.06236140215415e-12,greenyellow
4154,FILIP1,protein_coding,0.9861176743091931,0.9737315632619871,0.973796797390845,6.64088208071815e-14,1.04985002151199e-11,1.0293842876317301e-11,greenyellow
35,TFPI,protein_coding,0.9859375605422109,0.982901762808861,0.9055894449097891,7.358147649245841e-14,3.4814941396779e-13,2.3518462070861397e-07,greenyellow
5978,PRR5L,protein_coding,0.9850319102477451,0.984375322565611,0.884203168593705,1.20888002759541e-13,1.70077907971383e-13,1.12363458691334e-06,greenyellow
15340,SOX21-AS1,lncRNA,0.9850162970810391,0.9836085094424241,0.9723353967666359,1.21894518743914e-13,2.4892245619835005e-13,1.58176321767682e-11,greenyellow
3218,DBX1,protein_coding,0.9849085494077919,0.968107282411236,0.952008872129482,1.29042375782757e-13,4.8696154248396296e-11,1.21656837236857e-09,greenyellow
18387,SERTM2,protein_coding,0.984885739151543,0.94840101588599,0.821952811465255,1.30601677040385e-13,2.14783923194118e-09,2.85668130459453e-05,greenyellow
10591,EMX2,protein_coding,0.984422633599971,0.9504921395408971,0.9555276051674358,1.6602597553195198e-13,1.5529269284174402e-09,6.68989303862371e-10,greenyellow
2201,SAMHD1,protein_coding,0.97586957650942,0.944075143553417,0.9815051264633811,5.359100938523179e-12,4.033991939428621e-09,6.496283266426801e-13,darkolivegreen
7627,VLDLR,protein_coding,0.9752688955742371,0.951095149908957,0.967252581046445,6.51179394538028e-12,1.41060278733245e-09,6.00079390811982e-11,darkolivegreen
7954,NR3C2,protein_coding,0.9711251408901049,0.94766302103716,0.9429632739035949,2.2194761061222802e-11,2.40061726417363e-09,4.70538134650902e-09,darkolivegreen
1693,GLG1,protein_coding,0.9653528985743259,0.9027084270706149,0.861035906533685,9.36536350254865e-11,2.96343133072226e-07,4.47974875167147e-06,darkolivegreen
10798,PLEKHG5,protein_coding,0.958471786822958,0.8739540345889371,0.8103118569621239,3.90382567869869e-10,2.14149035497047e-06,4.5593495067628204e-05,darkolivegreen
2687,MYH14,protein_coding,0.945741854992716,0.9438461485784658,0.9714230293580051,3.1836075036860198e-09,4.1650067877001395e-09,2.04469381599109e-11,darkolivegreen
1712,CMTM6,protein_coding,0.9452585107946959,0.815631702304452,0.8497756054286211,3.4124387204271304e-09,3.69701030482128e-05,8.04987917780312e-06,darkolivegreen
8019,GRID2,protein_coding,0.929581020771745,0.9596717682888479,0.9844559429976791,2.4339401631284503e-08,3.09932356394679e-10,1.63224029862096e-13,darkolivegreen
660,EIF2AK2,protein_coding,0.910773550252694,0.853070492594177,0.8627426249352659,1.52219804389445e-07,6.8151690732858e-06,4.08095710699174e-06,darkolivegreen
917,PDK3,protein_coding,0.887350728834515,0.8508153767036909,0.8574701122215359,9.106252392991061e-07,7.641072298269651e-06,5.42212094641624e-06,darkolivegreen
1403,NFE2L1,protein_coding,0.881194019025159,0.87088177378339,0.885120709732658,1.3661167022216801e-06,2.57043067520545e-06,1.0575152802199e-06,darkolivegreen
9444,ITGA2,protein_coding,0.8715040786280699,0.856904278455037,0.9401163394370698,2.47803647223363e-06,5.5862846428966e-06,6.884680947340539e-09,darkolivegreen
4168,SGK1,protein_coding,0.850770156215619,0.9574618332042549,0.888970934716031,7.658473835014079e-06,4.71613346265918e-10,8.152672255899341e-07,darkolivegreen
12412,TMPRSS2,protein_coding,0.8481182365227591,0.9348341303299621,0.9601926701482929,8.74026303431804e-06,1.3312328867467401e-08,2.7977791675470403e-10,darkolivegreen
4634,ATG101,protein_coding,0.8474446350207159,0.81473965304174,0.813351913771819,9.03501812493361e-06,3.8310452012996e-05,4.047785189173689e-05,darkolivegreen
16457,LINC01844,lncRNA,0.8468952604312422,0.8866346817187131,0.9228896904902321,9.28168138678729e-06,9.55740498363554e-07,4.9245800072105e-08,darkolivegreen
12325,MX2,protein_coding,0.8440253673509119,0.8747482487732171,0.947229553598389,1.06662362071127e-05,2.0412024629167e-06,2.5608332318610003e-09,darkolivegreen
1886,MADCAM1,protein_coding,0.837777072015356,0.9459553883792259,0.852389191480068,1.4303755335803698e-05,3.08684091970521e-09,7.05619235503447e-06,darkolivegreen
2259,VSIG1,protein_coding,0.828713360825385,0.8874611897619058,0.944763107145116,2.14388727681589e-05,9.038317482796999e-07,3.6616862786046708e-09,darkolivegreen
7387,LHFPL2,protein_coding,0.807939716994573,0.8001144133105039,0.8844877481737621,4.99582600021791e-05,6.69685600978171e-05,1.10275659084075e-06,darkolivegreen
4633,LRP1,protein_coding,0.8063331797707529,0.832327842059153,0.92615641386584,5.31120831195514e-05,1.82956206321035e-05,3.51986810573673e-08,darkolivegreen
1118,CA12,protein_coding,0.802244712206822,0.963014399696075,0.9224666392165931,6.191204595466229e-05,1.56763154227809e-10,5.13793042064695e-08,darkolivegreen
566,RSF1,protein_coding,0.9544195456392119,0.9572691059141,0.942836224194259,8.11706330722654e-10,4.88682437887476e-10,4.787949894324439e-09,darkgrey
669,ZFR,protein_coding,0.944862662669874,0.9498910239873771,0.960629021110131,3.61036530558082e-09,1.70707600203725e-09,2.56518126224305e-10,darkgrey
12726,TMLHE,protein_coding,0.943469885621838,0.894078367619313,0.9368258509126469,4.38831544679848e-09,5.687281420831379e-07,1.0451326702744301e-08,darkgrey
11052,ZBTB21,protein_coding,0.9423438774890841,0.8785615573193629,0.9251420128234521,5.1199360556660705e-09,1.61395202698564e-06,3.91305263390187e-08,darkgrey
2293,SMARCA1,protein_coding,0.9270294529024159,0.9091000553201529,0.8335273524397341,3.209379846019451e-08,1.7566433674880199e-07,1.73436929012199e-05,darkgrey
5223,CCNT1,protein_coding,0.919935954547072,0.931520745511762,0.9103039546814059,6.58940684117849e-08,1.95867257497477e-08,1.58507578030842e-07,darkgrey
15390,TLE1P1,processed_pseudogene,0.913824626838963,0.8446306791760271,0.8595661092870429,1.1637601170458801e-07,1.03603588678873e-05,4.84956104668173e-06,darkgrey
6381,HAUS2,protein_coding,0.913401832228472,0.9623577408625621,0.974556290372245,1.20858035807099e-07,1.8008893403938898e-10,8.15498480677789e-12,darkgrey
3076,MED13,protein_coding,0.9105646020121201,0.9682424413297571,0.915853340547278,1.54990393560642e-07,4.70895298937063e-11,9.68128833029976e-08,darkgrey
13722,NUDT16,protein_coding,0.908878316704042,0.822814895270114,0.8859256935366379,1.78993531641047e-07,2.75584005780539e-05,1.00229690482049e-06,darkgrey
5240,SNX6,protein_coding,0.907888036631328,0.9239792006034351,0.9221017294949879,1.9453676425992101e-07,4.41010362988583e-08,5.3283485307172595e-08,darkgrey
1744,HECTD1,protein_coding,0.9046696815738101,0.932092668809967,0.827689753267962,2.5339612896809e-07,1.8349232536394598e-08,2.240866001881e-05,darkgrey
13684,BZW1P2,processed_pseudogene,0.903422038372762,0.9215465882756599,0.967910141238139,2.80040811764252e-07,5.629760366312809e-08,5.11251956691145e-11,darkgrey
13826,DCAF12,protein_coding,0.900309985894874,0.8549184208876089,0.8165423818036971,3.57297307859665e-07,6.1966568802472e-06,3.564319293192321e-05,darkgrey
10554,ZNF778,protein_coding,0.896817679019453,0.936246932176833,0.8110087811496229,4.6530329673451204e-07,1.12217823580543e-08,4.4374610976890506e-05,darkgrey
14409,LINC01521,lncRNA,0.8908326791786919,0.924177377240142,0.850608409221447,7.16443055054306e-07,4.32171490928142e-08,7.72099498964733e-06,darkgrey
20176,BCLAF1P2,processed_pseudogene,0.8825926845348481,0.8853335930585459,0.911911869369951,1.24832645749736e-06,1.04266336623948e-06,1.3786604242483498e-07,darkgrey
7870,DIXDC1,protein_coding,0.87737685495232,0.955027453857208,0.878536258260162,1.73754513320622e-06,7.304431972204791e-10,1.6165099679453501e-06,darkgrey
9804,ARL5B,protein_coding,0.8756664803050609,0.9001986784098871,0.9365418487676641,1.93031727509179e-06,3.6037116881512796e-07,1.0823347294514001e-08,darkgrey
9189,PAQR3,protein_coding,0.8692049488943571,0.9564006490753879,0.8737474417519301,2.83428483895969e-06,5.724486420862221e-10,2.16826190641724e-06,darkgrey
7569,DOCK11,protein_coding,0.8690710795161941,0.9710688106060059,0.967826830909087,2.8563183978053e-06,2.2539525355481302e-11,5.2183019094857996e-11,darkgrey
7984,SACS,protein_coding,0.8656092190958491,0.9569690560069609,0.867887693814755,3.47962674026448e-06,5.1632744925883e-10,3.05758494619576e-06,darkgrey
1415,KAT6A,protein_coding,0.8626089929114319,0.883405689869129,0.8616353908106609,4.11104002851102e-06,1.18396637519777e-06,4.33602291446251e-06,darkgrey
12045,ZNF322,protein_coding,0.8543124710385899,0.9118875923906371,0.931894269100634,6.39393146438924e-06,1.38159475948387e-07,1.87705985566448e-08,darkgrey
6064,CEP350,protein_coding,0.8491125844338341,0.9417282284660959,0.8334925398511271,8.320232014397e-06,5.5630733524654e-09,1.73707110688087e-05,darkgrey
12978,ZSCAN23,protein_coding,0.843853759202252,0.9116789588761459,0.8292448702710541,1.07543479420297e-05,1.40703572417832e-07,2.09496117090133e-05,darkgrey
14239,ZNF611,protein_coding,0.842885980298573,0.891617369538706,0.9054938637691509,1.12630140206964e-05,6.77996565413794e-07,2.3702286391908604e-07,darkgrey
9862,CUL5,protein_coding,0.8412098502284129,0.8856290596529641,0.838650305299768,1.21927923019701e-05,1.02234816350078e-06,1.37391681329356e-05,darkgrey
14556,DNAJA1P3,processed_pseudogene,0.839016498310968,0.807023291672924,0.8742245975635029,1.3508145907055901e-05,5.17371662724706e-05,2.10685975519254e-06,darkgrey
9163,SMARCAD1,protein_coding,0.831367844927111,0.876586347591047,0.8147879828698359,1.9089310948621103e-05,1.82447356244843e-06,3.82367879922644e-05,darkgrey
12052,DDX60L,protein_coding,0.9824600437533009,0.9570066198697091,0.835661758859561,4.26365361760814e-13,5.12793622986796e-10,1.57543193828745e-05,saddlebrown
5217,ATP1B2,protein_coding,0.979288130036098,0.958516258932477,0.9808697573137979,1.59583773873392e-12,3.87105107802071e-10,8.49479113968121e-13,saddlebrown
6078,ITM2C,protein_coding,0.964079323927006,0.9226825471722842,0.9176768057819671,1.24508597419315e-10,5.02806539245672e-08,8.172716801952831e-08,saddlebrown
1275,ITM2A,protein_coding,0.9549161065554449,0.903167090550327,0.9123763744807429,7.44774299224695e-10,2.85773691396194e-07,1.32354562462634e-07,saddlebrown
7576,FBXO25,protein_coding,0.9548529841681079,0.9710704565657479,0.951446998366479,7.53006739399964e-10,2.25293855617599e-11,1.33291679759789e-09,saddlebrown
6419,CGREF1,protein_coding,0.954637755026419,0.974321751029223,0.93491630093483,7.81675469209996e-10,8.76965883568406e-12,1.3182092876488799e-08,saddlebrown
6740,DNAJA4,protein_coding,0.9505546491322809,0.9332296774693171,0.915353955465218,1.53761521377556e-09,1.6089117524780603e-08,1.01342728918778e-07,saddlebrown
8536,TMEM268,protein_coding,0.94974226194565,0.920461489147985,0.965440739769137,1.7472172984313e-09,6.26180834408849e-08,9.17963206114642e-11,saddlebrown
5126,APOL2,protein_coding,0.946057668942727,0.9656394392276341,0.9359784847998291,3.04140356242142e-09,8.771301500877201e-11,1.15954676032117e-08,saddlebrown
3792,IFIH1,protein_coding,0.945408862985754,0.906758748751895,0.9117102695650409,3.33977276624894e-09,2.13674246976075e-07,1.40319200837771e-07,saddlebrown
9811,HTRA1,protein_coding,0.9450472275316529,0.9353616929077421,0.947428193493307,3.5168741367193995e-09,1.2495238232831699e-08,2.4862950869945197e-09,saddlebrown
20706,AL691432.4,lncRNA,0.942894079821672,0.893523694624807,0.877957321682679,4.750195189632589e-09,5.91926446688854e-07,1.67600706463008e-06,saddlebrown
5398,SHFL,protein_coding,0.937529925167637,0.8929734266011659,0.9383111188182489,9.57654509100188e-09,6.1574306522097e-07,8.68102177335814e-09,saddlebrown
9677,OTUD1,protein_coding,0.936017559105649,0.9601946317296909,0.8778135914368059,1.1540412412394901e-08,2.7966937815569097e-10,1.6910669992062799e-06,saddlebrown
14774,NPTXR,protein_coding,0.935784124461143,0.968232207320396,0.9867245151153271,1.18727207714034e-08,4.7209542339868705e-11,4.65324159942486e-14,saddlebrown
7700,CAMK2G,protein_coding,0.93441074307466,0.9729604038980849,0.94446743156539,1.4001235596216899e-08,1.32008399792718e-11,3.817864499350689e-09,saddlebrown
13682,ITSN2,protein_coding,0.932439467956758,0.9210465680900921,0.8909315296309571,1.76323839640692e-08,5.91378113569333e-08,7.11498572656261e-07,saddlebrown
4253,KDSR,protein_coding,0.9314625118606199,0.9054394611427901,0.9400804532803442,1.97166973408684e-08,2.38074688002497e-07,6.916964494194001e-09,saddlebrown
6948,APP,protein_coding,0.930727515553679,0.92896670581901,0.955516797061516,2.14226351232122e-08,2.60395190302994e-08,6.70268127034659e-10,saddlebrown
7729,LIN7C,protein_coding,0.930552978977402,0.937081580491114,0.865432872208238,2.18460554558388e-08,1.01258931673064e-08,3.51428197355136e-06,saddlebrown
6856,GNAL,protein_coding,0.9287017186805441,0.93272050093942,0.976740981180319,2.68040871236979e-08,1.70694307308797e-08,4.00398518723886e-12,saddlebrown
8209,PITPNC1,protein_coding,0.9285708440210749,0.952678718282559,0.912175085729581,2.71888304858751e-08,1.0894917715541803e-09,1.3471903141009099e-07,saddlebrown
772,CASP8,protein_coding,0.9238377802994691,0.910172687502895,0.9019780527280079,4.47413267585783e-08,1.60304899829613e-07,3.1387144030897e-07,saddlebrown
4667,PLA2G12A,protein_coding,0.9232546252725241,0.936074838284039,0.928173391386362,4.74675071272192e-08,1.14601170430597e-08,2.8386773243917204e-08,saddlebrown
233,HFE,protein_coding,0.9210609419184008,0.822474520843247,0.8678861847420721,5.90544647271503e-08,2.79528587027299e-05,3.05784918897818e-06,saddlebrown
3524,BICRAL,protein_coding,0.9206995040485171,0.9730537524847479,0.8548605801892979,6.11814476077438e-08,1.28444012173641e-11,6.21525934048692e-06,saddlebrown
1878,CEP170B,protein_coding,0.919804853464279,0.8897402419086949,0.8709740061842671,6.673407131133809e-08,7.7309247301987e-07,2.5565526186761602e-06,saddlebrown
10309,STAT3,protein_coding,0.916984202855521,0.905579478300141,0.9715149576215399,8.71979182590953e-08,2.35375723835636e-07,1.9932391707436897e-11,saddlebrown
11472,DIRAS1,protein_coding,0.9160611966329799,0.956489230223216,0.9470346161598728,9.49797781946339e-08,5.6336820751539e-10,2.6358635383566503e-09,saddlebrown
8861,SLC25A44,protein_coding,0.914843383421592,0.879796271468088,0.878650380196697,1.0616264951158801e-07,1.49327381596664e-06,1.60499889463612e-06,saddlebrown
8467,SST,protein_coding,0.994828141161002,0.9933567176403059,0.9195137221598729,2.53230812379098e-17,1.86815111896469e-16,6.863267950137089e-08,grey60
